,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,125.57783508300781,3349.64990234375,38.060001373291016,610.1199951171875,126.11000061035156,3349.64990234375,38.060001373291016,610.1199951171875,128.19000244140625,3351.0,38.43000030517578,616.5900268554688,125.94000244140625,3281.14990234375,37.599998474121094,600.5,127.0199966430664,3282.010009765625,37.709999084472656,603.8800048828125,71186400,3476500,2972700.0,23919600
2021-06-11,126.8125991821289,3346.830078125,38.599998474121094,609.8900146484375,127.3499984741211,3346.830078125,38.599998474121094,609.8900146484375,127.44000244140625,3366.580078125,39.310001373291016,612.5599975585938,126.0999984741211,3333.449951171875,38.060001373291016,601.52001953125,126.52999877929688,3349.64990234375,38.060001373291016,610.22998046875,53522400,2817400,3465300.0,16205300
2021-06-14,129.92938232421875,3383.8701171875,38.5099983215332,617.6900024414062,130.47999572753906,3383.8701171875,38.5099983215332,617.6900024414062,130.5399932861328,3385.0,39.439998626708984,625.489990234375,127.06999969482422,3335.5,38.36000061035156,609.1799926757812,127.81999969482422,3346.830078125,38.79999923706055,612.22998046875,96906500,2569700,2219700.0,20424000
2021-06-15,129.09292602539062,3383.1298828125,38.81999969482422,599.3599853515625,129.63999938964844,3383.1298828125,38.81999969482422,599.3599853515625,130.60000610351562,3396.989990234375,38.8849983215332,616.7899780273438,129.38999938964844,3363.110107421875,37.95000076293945,598.22998046875,129.94000244140625,3384.0,38.650001525878906,616.6900024414062,62746300,2426200,3200500.0,17764100
2021-06-16,129.6007843017578,3415.25,38.66999816894531,604.8699951171875,130.14999389648438,3415.25,38.66999816894531,604.8699951171875,130.88999938964844,3426.35009765625,39.09000015258789,608.5,128.4600067138672,3360.530029296875,38.29800033569336,593.5,130.3699951171875,3392.0,38.810001373291016,597.5399780273438,91815000,4202800,2964300.0,22144100
2021-06-17,131.23385620117188,3489.239990234375,39.72999954223633,616.5999755859375,131.7899932861328,3489.239990234375,39.72999954223633,616.5999755859375,132.5500030517578,3497.199951171875,39.79999923706055,621.469970703125,129.64999389648438,3401.0,38.31999969482422,601.3400268554688,129.8000030517578,3403.179931640625,38.34000015258789,601.8900146484375,96721700,5136500,4137400.0,22701400
2021-06-18,129.90948486328125,3486.89990234375,39.40999984741211,623.3099975585938,130.4600067138672,3486.89990234375,39.40999984741211,623.3099975585938,131.50999450683594,3507.0,40.18000030517578,628.3499755859375,130.24000549316406,3473.7099609375,38.915000915527344,611.7999877929688,130.7100067138672,3479.989990234375,39.040000915527344,613.3699951171875,108953300,5247700,3553700.0,24560900
2021-06-21,131.74171447753906,3453.9599609375,39.439998626708984,620.8300170898438,132.3000030517578,3453.9599609375,39.439998626708984,620.8300170898438,132.41000366210938,3482.0,39.5,631.3900146484375,129.2100067138672,3434.0,37.880001068115234,608.8800048828125,130.3000030517578,3476.419921875,39.0,624.47998046875,79663300,3277100,2835400.0,24812700
2021-06-22,133.41461181640625,3505.43994140625,40.02000045776367,623.7100219726562,133.97999572753906,3505.43994140625,40.02000045776367,623.7100219726562,134.0800018310547,3523.780029296875,40.59700012207031,628.5700073242188,131.6199951171875,3456.090087890625,38.900001525878906,615.5,132.1300048828125,3458.06005859375,39.18000030517578,618.25,74783600,3345100,5641600.0,19158900
2021-06-23,133.1358184814453,3503.820068359375,39.63999938964844,656.5700073242188,133.6999969482422,3503.820068359375,39.63999938964844,656.5700073242188,134.32000732421875,3521.0,40.040000915527344,657.2000122070312,133.22999572753906,3483.199951171875,39.150001525878906,630.0399780273438,133.77000427246094,3505.0,40.040000915527344,632.0,60214200,2813300,5327400.0,31099200
2021-06-24,132.84703063964844,3449.080078125,38.16999816894531,679.8200073242188,133.41000366210938,3449.080078125,38.16999816894531,679.8200073242188,134.63999938964844,3524.860107421875,40.5,697.6199951171875,132.92999267578125,3430.85009765625,38.040000915527344,667.6099853515625,134.4499969482422,3507.639892578125,39.9900016784668,674.989990234375,68711000,3832000,4148400.0,45982400
2021-06-25,132.54830932617188,3401.4599609375,37.400001525878906,671.8699951171875,133.11000061035156,3401.4599609375,37.400001525878906,671.8699951171875,133.88999938964844,3464.820068359375,38.63999938964844,693.8099975585938,132.80999755859375,3394.179931640625,37.33000183105469,668.7000122070312,133.4600067138672,3464.0,38.5,689.5800170898438,70783700,3941000,4240300.0,32496700
2021-06-28,134.21124267578125,3443.889892578125,38.25,688.719970703125,134.77999877929688,3443.889892578125,38.25,688.719970703125,135.25,3448.0,38.290000915527344,694.7000122070312,133.35000610351562,3413.510009765625,37.25,670.3200073242188,133.41000366210938,3416.0,37.68000030517578,671.6400146484375,62111300,2242800,4885600.0,21628200
2021-06-29,135.75469970703125,3448.139892578125,42.15999984741211,680.760009765625,136.3300018310547,3448.139892578125,42.15999984741211,680.760009765625,136.49000549316406,3456.030029296875,44.189998626708984,687.510009765625,134.35000610351562,3423.030029296875,38.45000076293945,675.8900146484375,134.8000030517578,3438.820068359375,38.540000915527344,684.6500244140625,64556100,2098400,10531200.0,17381300
2021-06-30,136.38206481933594,3440.159912109375,41.81999969482422,679.7000122070312,136.9600067138672,3440.159912109375,41.81999969482422,679.7000122070312,137.41000366210938,3471.60009765625,44.47999954223633,692.8099975585938,135.8699951171875,3435.0,41.22999954223633,678.1400146484375,136.1699981689453,3441.06005859375,41.70000076293945,679.77001953125,63261400,2404000,6292400.0,18924900
2021-07-01,136.6907501220703,3432.969970703125,41.52000045776367,677.9199829101562,137.27000427246094,3432.969970703125,41.52000045776367,677.9199829101562,137.3300018310547,3457.0,42.130001068115234,687.989990234375,135.75999450683594,3409.419921875,40.7400016784668,672.7999877929688,136.60000610351562,3434.610107421875,42.130001068115234,683.9199829101562,52485800,2037100,2685300.0,18634500
2021-07-02,139.36940002441406,3510.97998046875,40.459999084472656,678.9000244140625,139.9600067138672,3510.97998046875,40.459999084472656,678.9000244140625,140.0,3511.719970703125,41.41999816894531,700.0,137.75,3436.919921875,40.099998474121094,673.260009765625,137.89999389648438,3451.639892578125,41.189998626708984,678.97998046875,78852600,3169400,2931000.0,27054500
2021-07-06,141.4207000732422,3675.739990234375,39.95000076293945,659.5800170898438,142.02000427246094,3675.739990234375,39.95000076293945,659.5800170898438,143.14999389648438,3685.47998046875,41.33000183105469,684.0,140.07000732421875,3529.0,39.849998474121094,651.4000244140625,140.07000732421875,3530.110107421875,40.61000061035156,681.7100219726562,108181800,6744800,3185100.0,23284500
2021-07-07,143.95994567871094,3696.580078125,40.029998779296875,644.6500244140625,144.57000732421875,3696.580078125,40.029998779296875,644.6500244140625,144.88999938964844,3734.199951171875,40.505001068115234,665.7000122070312,142.66000366210938,3678.909912109375,39.099998474121094,638.3200073242188,143.5399932861328,3717.3798828125,40.5,664.27001953125,104911600,5328100,3230800.0,18792000
2021-07-08,142.6355438232422,3731.409912109375,40.0,652.8099975585938,143.24000549316406,3731.409912109375,40.0,652.8099975585938,144.05999755859375,3759.989990234375,40.470001220703125,654.4299926757812,140.6699981689453,3621.1201171875,38.95000076293945,620.4600219726562,141.5800018310547,3643.56005859375,39.0,628.3699951171875,105575500,5180600,2496900.0,22773300
2021-07-09,144.49766540527344,3719.340087890625,42.130001068115234,656.9500122070312,145.11000061035156,3719.340087890625,42.130001068115234,656.9500122070312,145.64999389648438,3748.0,42.880001068115234,658.9099731445312,142.64999389648438,3693.39990234375,40.02000045776367,644.6900024414062,142.75,3722.52001953125,40.900001525878906,653.1799926757812,99890800,3748200,3722300.0,18140500
2021-07-12,143.89022827148438,3718.550048828125,43.08000183105469,685.7000122070312,144.5,3718.550048828125,43.08000183105469,685.7000122070312,146.32000732421875,3757.2900390625,43.630001068115234,687.239990234375,144.0,3696.7900390625,41.650001525878906,662.1599731445312,146.2100067138672,3744.0,42.20000076293945,662.2000122070312,76299700,2571600,3166000.0,25927000
2021-07-13,145.02542114257812,3677.360107421875,44.540000915527344,668.5399780273438,145.63999938964844,3677.360107421875,44.540000915527344,668.5399780273438,147.4600067138672,3773.080078125,46.0,693.280029296875,143.6300048828125,3671.320068359375,42.439998626708984,666.2999877929688,144.02999877929688,3702.10009765625,42.5099983215332,686.3200073242188,100827100,3845900,6926500.0,20966100
2021-07-14,148.52059936523438,3681.679931640625,44.060001373291016,653.3800048828125,149.14999389648438,3681.679931640625,44.060001373291016,653.3800048828125,149.57000732421875,3717.659912109375,45.529998779296875,678.6099853515625,147.67999267578125,3660.830078125,43.84000015258789,652.8400268554688,148.10000610351562,3708.85009765625,44.33000183105469,670.75,127050800,3296600,3968600.0,21641200
2021-07-15,147.8534393310547,3631.199951171875,42.25,650.5999755859375,148.47999572753906,3631.199951171875,42.25,650.5999755859375,150.0,3695.39990234375,44.470001220703125,666.1400146484375,147.08999633789062,3620.919921875,41.81999969482422,637.8800048828125,149.24000549316406,3694.199951171875,43.560001373291016,658.3900146484375,106820300,3185300,5791400.0,20209600
2021-07-16,145.77224731445312,3573.6298828125,40.189998626708984,644.219970703125,146.38999938964844,3573.6298828125,40.189998626708984,644.219970703125,149.75999450683594,3646.06005859375,42.040000915527344,656.7000122070312,145.8800048828125,3570.4599609375,39.95000076293945,642.2000122070312,148.4600067138672,3633.31005859375,41.400001525878906,654.6799926757812,93251400,4043700,7221400.0,16371000
2021-07-19,141.848876953125,3549.590087890625,39.900001525878906,646.219970703125,142.4499969482422,3549.590087890625,39.900001525878906,646.219970703125,144.07000732421875,3550.2099609375,40.03499984741211,647.2000122070312,141.6699981689453,3499.159912109375,38.75,621.2899780273438,143.75,3532.580078125,39.45000076293945,629.8900146484375,121434600,3784600,3342400.0,21297100
2021-07-20,145.53326416015625,3573.18994140625,38.83000183105469,660.5,146.14999389648438,3573.18994140625,38.83000183105469,660.5,147.10000610351562,3592.0,40.29999923706055,662.3900146484375,142.9600067138672,3518.0,38.54999923706055,640.5,143.4600067138672,3567.320068359375,40.0,651.989990234375,96350000,3255700,3922400.0,15487100
2021-07-21,144.7864227294922,3585.199951171875,39.650001525878906,655.2899780273438,145.39999389648438,3585.199951171875,39.650001525878906,655.2899780273438,146.1300048828125,3586.449951171875,40.18000030517578,664.8599853515625,144.6300048828125,3543.639892578125,39.22999954223633,650.2899780273438,145.52999877929688,3576.3798828125,39.470001220703125,659.6099853515625,74993500,2319000,3144400.0,13953300
2021-07-22,146.18051147460938,3638.030029296875,38.560001373291016,649.260009765625,146.8000030517578,3638.030029296875,38.560001373291016,649.260009765625,148.1999969482422,3640.02001953125,39.68000030517578,662.1699829101562,145.80999755859375,3582.27001953125,38.43000030517578,644.5999755859375,145.94000244140625,3587.22998046875,39.66999816894531,656.4400024414062,77338200,3265400,3273800.0,15105700
2021-07-23,147.93309020996094,3656.639892578125,38.61000061035156,643.3800048828125,148.55999755859375,3656.639892578125,38.61000061035156,643.3800048828125,148.72000122070312,3666.110107421875,39.54999923706055,648.7999877929688,146.9199981689453,3622.0400390625,37.650001525878906,637.2999877929688,147.5500030517578,3640.0,39.470001220703125,646.3599853515625,71447400,2436300,3718400.0,14604900
2021-07-26,148.3612823486328,3699.820068359375,37.189998626708984,657.6199951171875,148.99000549316406,3699.820068359375,37.189998626708984,657.6199951171875,149.8300018310547,3712.080078125,38.41999816894531,668.2000122070312,147.6999969482422,3647.25,36.7599983215332,647.1099853515625,148.27000427246094,3673.169921875,38.29999923706055,650.969970703125,72434100,2900100,6039600.0,25336600
2021-07-27,146.15065002441406,3626.389892578125,37.540000915527344,644.780029296875,146.77000427246094,3626.389892578125,37.540000915527344,644.780029296875,149.2100067138672,3698.5,38.060001373291016,666.5,145.5500030517578,3586.14990234375,36.619998931884766,627.239990234375,149.1199951171875,3698.5,36.65999984741211,663.4000244140625,104818600,4131900,3851600.0,32813300
2021-07-28,144.36819458007812,3630.320068359375,38.38999938964844,646.97998046875,144.97999572753906,3630.320068359375,38.38999938964844,646.97998046875,146.97000122070312,3658.419921875,38.95000076293945,654.969970703125,142.5399932861328,3601.0,37.689998626708984,639.4000244140625,144.80999755859375,3633.780029296875,38.27000045776367,647.0,118931200,2999400,3119000.0,16006600
2021-07-29,145.02542114257812,3599.919921875,37.56999969482422,677.3499755859375,145.63999938964844,3599.919921875,37.56999969482422,677.3499755859375,146.5500030517578,3637.949951171875,38.59000015258789,683.6900024414062,144.5800018310547,3580.010009765625,36.900001525878906,648.7999877929688,144.69000244140625,3627.75,38.02000045776367,649.7899780273438,56699500,5520000,3684900.0,30394600
2021-07-30,145.24449157714844,3327.590087890625,36.31999969482422,687.2000122070312,145.86000061035156,3327.590087890625,36.31999969482422,687.2000122070312,146.3300018310547,3368.139892578125,37.34000015258789,697.530029296875,144.11000061035156,3306.97998046875,35.75,669.0,144.3800048828125,3347.949951171875,37.25,671.760009765625,70440600,9965600,4890500.0,29656400
2021-08-02,144.90594482421875,3331.47998046875,36.7400016784668,709.6699829101562,145.52000427246094,3331.47998046875,36.7400016784668,709.6699829101562,146.9499969482422,3358.919921875,37.90999984741211,726.9400024414062,145.25,3317.0,36.02000045776367,698.4000244140625,146.36000061035156,3353.10009765625,36.52000045776367,700.0,62880000,3353900,4999000.0,33615800
2021-08-03,146.7381591796875,3366.239990234375,38.029998779296875,709.739990234375,147.36000061035156,3366.239990234375,38.029998779296875,709.739990234375,148.0399932861328,3391.0,38.029998779296875,722.6500244140625,145.17999267578125,3299.77001953125,36.23500061035156,701.010009765625,145.80999755859375,3340.719970703125,36.5,719.0,64786600,4157300,4856200.0,21620300
2021-08-04,146.32989501953125,3354.719970703125,39.369998931884766,710.9199829101562,146.9499969482422,3354.719970703125,39.369998931884766,710.9199829101562,147.7899932861328,3388.8798828125,40.119998931884766,724.9000244140625,146.27999877929688,3345.56005859375,37.880001068115234,708.9299926757812,147.27000427246094,3379.35009765625,37.939998626708984,711.0,56368300,2183900,5069500.0,17002600
2021-08-05,146.43943786621094,3375.989990234375,40.060001373291016,714.6300048828125,147.05999755859375,3375.989990234375,40.060001373291016,714.6300048828125,147.83999633789062,3389.0,40.11000061035156,720.9500122070312,146.1699981689453,3340.919921875,38.459999084472656,711.4099731445312,146.97999572753906,3356.219970703125,38.720001220703125,716.0,46397700,2433500,3621900.0,12919600
2021-08-06,145.7413330078125,3344.93994140625,38.79999923706055,699.0999755859375,146.13999938964844,3344.93994140625,38.79999923706055,699.0999755859375,147.11000061035156,3375.0,40.380001068115234,716.3300170898438,145.6300048828125,3329.0400390625,38.709999084472656,697.6300048828125,146.35000610351562,3375.0,39.70000076293945,711.9000244140625,54126800,2637600,3807400.0,15623000
2021-08-09,145.69146728515625,3341.8701171875,39.4900016784668,713.760009765625,146.08999633789062,3341.8701171875,39.4900016784668,713.760009765625,146.6999969482422,3354.8798828125,39.86000061035156,719.030029296875,145.52000427246094,3328.52001953125,38.32099914550781,705.1300048828125,146.1999969482422,3343.610107421875,38.400001525878906,710.1699829101562,48908700,2148200,3379600.0,14715300
2021-08-10,145.20281982421875,3320.679931640625,36.70000076293945,709.989990234375,145.60000610351562,3320.679931640625,36.70000076293945,709.989990234375,147.7100067138672,3358.0,39.84000015258789,716.5900268554688,145.3000030517578,3315.0,36.34000015258789,701.8800048828125,146.44000244140625,3345.010009765625,39.72999954223633,713.989990234375,69023100,2412600,7948400.0,13432300
2021-08-11,145.46209716796875,3292.110107421875,37.20000076293945,707.8200073242188,145.86000061035156,3292.110107421875,37.20000076293945,707.8200073242188,146.72000122070312,3337.699951171875,37.54999923706055,715.1799926757812,145.52999877929688,3277.7900390625,36.15999984741211,704.2100219726562,146.0500030517578,3331.449951171875,36.29999923706055,712.7100219726562,48493500,2947200,8563000.0,9800600
2021-08-12,148.4838409423828,3303.5,34.130001068115234,722.25,148.88999938964844,3303.5,34.130001068115234,722.25,149.0500030517578,3314.510009765625,35.05500030517578,722.7999877929688,145.83999633789062,3269.669921875,33.88999938964844,699.4000244140625,146.19000244140625,3290.0,34.25,706.3400268554688,72282600,2314100,21287700.0,17459100
2021-08-13,148.6932830810547,3293.969970703125,33.869998931884766,717.1699829101562,149.10000610351562,3293.969970703125,33.869998931884766,717.1699829101562,149.44000244140625,3306.070068359375,36.49100112915039,729.9000244140625,148.27000427246094,3283.0,33.0099983215332,714.3400268554688,148.97000122070312,3305.669921875,34.650001525878906,723.7100219726562,59375000,2056700,41979600.0,16731500
2021-08-16,150.70774841308594,3298.989990234375,33.220001220703125,686.1699829101562,151.1199951171875,3298.989990234375,33.220001220703125,686.1699829101562,151.19000244140625,3300.0,33.849998474121094,709.5,146.47000122070312,3211.1298828125,32.459999084472656,676.4000244140625,148.5399932861328,3283.0,33.790000915527344,705.0700073242188,103296000,3319700,15174000.0,22677400
2021-08-17,149.78030395507812,3241.9599609375,33.630001068115234,665.7100219726562,150.19000244140625,3241.9599609375,33.630001068115234,665.7100219726562,151.67999267578125,3280.489990234375,33.95000076293945,674.5800170898438,149.08999633789062,3225.679931640625,32.220001220703125,648.8400268554688,150.22999572753906,3277.5,33.029998779296875,672.6599731445312,92229700,3387900,8512800.0,23721300
2021-08-18,145.9607391357422,3201.219970703125,32.369998931884766,688.989990234375,146.36000061035156,3201.219970703125,32.369998931884766,688.989990234375,150.72000122070312,3254.10009765625,33.63999938964844,695.77001953125,146.14999389648438,3200.0,32.369998931884766,669.3499755859375,149.8000030517578,3241.989990234375,33.0,669.75,86326000,2804300,13769200.0,20349400
2021-08-19,146.2998046875,3187.75,31.729999542236328,673.469970703125,146.6999969482422,3187.75,31.729999542236328,673.469970703125,148.0,3233.0,32.779998779296875,686.5499877929688,144.5,3182.4599609375,31.610000610351562,667.5900268554688,145.02999877929688,3194.02001953125,32.290000915527344,678.2100219726562,86960300,3782900,8626000.0,14313500
2021-08-20,147.78575134277344,3199.949951171875,31.290000915527344,680.260009765625,148.19000244140625,3199.949951171875,31.290000915527344,680.260009765625,148.5,3207.81005859375,32.130001068115234,692.1300048828125,146.77999877929688,3175.760009765625,30.709999084472656,673.7000122070312,147.44000244140625,3203.8701171875,31.799999237060547,682.8499755859375,60549600,3358400,17175700.0,14841900
2021-08-23,149.30162048339844,3265.8701171875,30.549999237060547,706.2999877929688,149.7100067138672,3265.8701171875,30.549999237060547,706.2999877929688,150.19000244140625,3280.89990234375,31.81999969482422,712.1300048828125,147.88999938964844,3210.010009765625,30.18000030517578,680.75,148.30999755859375,3211.89990234375,31.799999237060547,685.4400024414062,60131800,3268100,14470400.0,20264900
2021-08-24,149.2118377685547,3305.780029296875,31.780000686645508,708.489990234375,149.6199951171875,3305.780029296875,31.780000686645508,708.489990234375,150.86000061035156,3315.489990234375,32.099998474121094,715.219970703125,149.14999389648438,3274.580078125,30.43000030517578,702.6400146484375,149.4499969482422,3280.0,30.700000762939453,710.6799926757812,48606400,2551800,14771200.0,13083100
2021-08-25,147.9552764892578,3299.179931640625,30.860000610351562,711.2000122070312,148.36000061035156,3299.179931640625,30.860000610351562,711.2000122070312,150.32000732421875,3321.0,32.0,716.969970703125,147.8000030517578,3286.14990234375,30.75,704.0,149.80999755859375,3309.8701171875,32.0,707.030029296875,58991300,1680300,9521500.0,12645600
2021-08-26,147.13751220703125,3316.0,30.93000030517578,701.1599731445312,147.5399932861328,3316.0,30.93000030517578,701.1599731445312,149.1199951171875,3332.0,31.639999389648438,715.4000244140625,147.50999450683594,3296.0,30.559999465942383,697.6199951171875,148.35000610351562,3299.0,30.920000076293945,708.3099975585938,48597200,2098800,10263200.0,13214300
2021-08-27,148.19464111328125,3349.6298828125,29.989999771118164,711.9199829101562,148.60000610351562,3349.6298828125,29.989999771118164,711.9199829101562,148.75,3352.320068359375,30.90999984741211,715.0,146.8300018310547,3313.75,29.940000534057617,702.0999755859375,147.47999572753906,3333.22998046875,30.75,705.0,55802400,2402400,9171700.0,13833800
2021-08-30,152.70230102539062,3421.570068359375,30.09000015258789,730.9099731445312,153.1199951171875,3421.570068359375,30.09000015258789,730.9099731445312,153.49000549316406,3445.0,30.200000762939453,731.0,148.61000061035156,3355.219970703125,28.959999084472656,712.72998046875,149.0,3357.429931640625,29.989999771118164,714.719970703125,90956700,3192200,11457800.0,18604200
2021-08-31,151.4158172607422,3470.7900390625,29.959999084472656,735.719970703125,151.8300018310547,3470.7900390625,29.959999084472656,735.719970703125,152.8000030517578,3472.580078125,30.3799991607666,740.3900146484375,151.2899932861328,3395.590087890625,29.700000762939453,726.4400024414062,152.66000366210938,3424.800048828125,30.0,733.0,86453100,4356400,6680600.0,20855400
2021-09-01,152.09396362304688,3479.0,31.290000915527344,734.0900268554688,152.50999450683594,3479.0,31.290000915527344,734.0900268554688,154.97999572753906,3527.0,31.5,741.989990234375,152.33999633789062,3475.239990234375,29.549999237060547,731.27001953125,152.8300018310547,3496.39990234375,30.0,734.0800170898438,80313700,3629900,12248700.0,13204300
2021-09-02,153.23085021972656,3463.1201171875,29.850000381469727,732.3900146484375,153.64999389648438,3463.1201171875,29.850000381469727,732.3900146484375,154.72000122070312,3511.9599609375,31.43000030517578,740.969970703125,152.39999389648438,3455.0,29.829999923706055,730.5399780273438,153.8699951171875,3494.760009765625,31.3799991607666,734.5,71115500,2923700,10261500.0,12777300
2021-09-03,153.87908935546875,3478.050048828125,29.649999618530273,733.5700073242188,154.3000030517578,3478.050048828125,29.649999618530273,733.5700073242188,154.6300048828125,3482.669921875,30.0310001373291,734.0,153.08999633789062,3436.43994140625,29.204999923706055,724.2000122070312,153.75999450683594,3452.0,30.0,732.25,57808700,2575700,11333500.0,15246100
2021-09-07,156.2625732421875,3509.2900390625,32.54999923706055,752.9199829101562,156.69000244140625,3509.2900390625,32.54999923706055,752.9199829101562,157.25999450683594,3528.090087890625,32.790000915527344,760.2000122070312,154.38999938964844,3476.93994140625,29.59000015258789,739.260009765625,154.97000122070312,3478.0,29.989999771118164,740.0,82278300,2737900,24625600.0,20039800
2021-09-08,154.68687438964844,3525.5,31.350000381469727,753.8699951171875,155.11000061035156,3525.5,31.350000381469727,753.8699951171875,157.0399932861328,3545.6298828125,32.880001068115234,764.4500122070312,153.97999572753906,3495.669921875,31.049999237060547,740.77001953125,156.97999572753906,3511.64990234375,31.6299991607666,761.5800170898438,74420200,3053400,16975600.0,18793000
2021-09-09,153.64971923828125,3484.159912109375,30.25,754.8599853515625,154.07000732421875,3484.159912109375,30.25,754.8599853515625,156.11000061035156,3549.989990234375,31.59000015258789,762.0999755859375,153.9499969482422,3480.3701171875,30.219999313354492,751.6300048828125,155.49000549316406,3526.02001953125,31.1200008392334,753.4099731445312,57305700,2719200,7847100.0,14077700
2021-09-10,148.56361389160156,3469.14990234375,29.979999542236328,736.27001953125,148.97000122070312,3469.14990234375,29.979999542236328,736.27001953125,155.47999572753906,3508.449951171875,31.190000534057617,762.6099853515625,148.6999969482422,3462.909912109375,29.940000534057617,734.52001953125,155.0,3501.830078125,30.520000457763672,759.5999755859375,140893200,2397300,5875400.0,15184200
2021-09-13,149.1420440673828,3457.169921875,30.520000457763672,743.0,149.5500030517578,3457.169921875,30.520000457763672,743.0,151.4199981689453,3497.9599609375,30.8799991607666,744.780029296875,148.75,3438.0,29.93000030517578,708.8499755859375,150.6300048828125,3482.800048828125,30.100000381469727,740.2100219726562,102404300,2569000,6692800.0,22952500
2021-09-14,147.71592712402344,3450.0,29.8700008392334,744.489990234375,148.1199951171875,3450.0,29.8700008392334,744.489990234375,151.07000732421875,3486.81005859375,30.200000762939453,754.469970703125,146.91000366210938,3437.7099609375,28.979999542236328,736.4000244140625,150.35000610351562,3475.550048828125,30.190000534057617,742.5700073242188,109296300,1936900,29353100.0,18524900
2021-09-15,148.62344360351562,3475.7900390625,29.389999389648438,755.8300170898438,149.02999877929688,3475.7900390625,29.389999389648438,755.8300170898438,149.44000244140625,3485.419921875,29.8799991607666,756.8599853515625,146.3699951171875,3402.010009765625,28.850000381469727,738.3599853515625,148.55999755859375,3442.52001953125,29.799999237060547,745.0,83281300,2957500,11843200.0,15357700
2021-09-16,148.38409423828125,3488.239990234375,29.40999984741211,756.989990234375,148.7899932861328,3488.239990234375,29.40999984741211,756.989990234375,148.97000122070312,3492.550048828125,29.469999313354492,758.9099731445312,147.22000122070312,3446.139892578125,28.860000610351562,747.6099853515625,148.44000244140625,3459.9599609375,29.31999969482422,752.8300170898438,68034100,2583600,6920300.0,13923400
2021-09-17,145.66156005859375,3462.52001953125,29.719999313354492,759.489990234375,146.05999755859375,3462.52001953125,29.719999313354492,759.489990234375,148.82000732421875,3497.409912109375,29.989999771118164,761.0399780273438,145.75999450683594,3452.1298828125,28.989999771118164,750.0,148.82000732421875,3488.409912109375,29.350000381469727,757.1500244140625,129868800,4616600,12852800.0,28204200
2021-09-20,142.55007934570312,3355.72998046875,29.139999389648438,730.1699829101562,142.94000244140625,3355.72998046875,29.139999389648438,730.1699829101562,144.83999633789062,3419.0,29.479999542236328,742.0,141.27000427246094,3305.010009765625,28.905000686645508,718.6199951171875,143.8000030517578,3396.0,29.139999389648438,734.5599975585938,123478900,4669100,9159800.0,24757700
2021-09-21,143.03872680664062,3343.6298828125,28.8700008392334,739.3800048828125,143.42999267578125,3343.6298828125,28.8700008392334,739.3800048828125,144.60000610351562,3379.699951171875,29.43000030517578,744.739990234375,142.77999877929688,3332.389892578125,28.670000076293945,730.4400024414062,143.92999267578125,3375.0,29.209999084472656,734.7899780273438,75834000,2780900,5894700.0,16330700
2021-09-22,145.45213317871094,3380.050048828125,28.450000762939453,751.9400024414062,145.85000610351562,3380.050048828125,28.450000762939453,751.9400024414062,146.42999267578125,3389.0,29.1299991607666,753.6699829101562,143.6999969482422,3341.050048828125,28.291000366210938,739.1199951171875,144.4499969482422,3351.0,28.700000762939453,743.530029296875,76404300,2411400,7657200.0,15126300
2021-09-23,146.42947387695312,3416.0,29.06999969482422,753.6400146484375,146.8300018310547,3416.0,29.06999969482422,753.6400146484375,147.0800018310547,3428.9599609375,29.334999084472656,758.2000122070312,145.63999938964844,3380.050048828125,28.299999237060547,747.9199829101562,146.64999389648438,3380.050048828125,28.56999969482422,755.0,64838200,2379400,8867500.0,11947500
2021-09-24,146.5192108154297,3425.52001953125,28.309999465942383,774.3900146484375,146.9199981689453,3425.52001953125,28.309999465942383,774.3900146484375,147.47000122070312,3429.260009765625,29.079999923706055,774.7999877929688,145.55999755859375,3393.39990234375,28.19099998474121,744.5599975585938,145.66000366210938,3402.010009765625,28.780000686645508,745.8900146484375,53477900,2116200,7110300.0,21373000
2021-09-27,144.9734344482422,3405.800048828125,28.790000915527344,791.3599853515625,145.3699951171875,3405.800048828125,28.790000915527344,791.3599853515625,145.9600067138672,3415.570068359375,28.799999237060547,799.0,143.82000732421875,3339.610107421875,27.780000686645508,769.3099975585938,145.47000122070312,3371.5,28.25,773.1199951171875,74150700,3634500,8903100.0,28070700
2021-09-28,141.5228729248047,3315.9599609375,28.110000610351562,777.5599975585938,141.91000366210938,3315.9599609375,28.110000610351562,777.5599975585938,144.75,3369.18994140625,29.110000610351562,795.6400146484375,141.69000244140625,3290.10009765625,27.809999465942383,766.1799926757812,143.25,3357.7099609375,28.700000762939453,787.2000122070312,108972300,4430800,8531700.0,25381400
2021-09-29,142.4403839111328,3301.1201171875,28.229999542236328,781.3099975585938,142.8300018310547,3301.1201171875,28.229999542236328,781.3099975585938,144.4499969482422,3351.300048828125,28.489999771118164,793.5,142.02999877929688,3297.8701171875,27.950000762939453,770.6799926757812,142.47000122070312,3322.110107421875,28.219999313354492,779.7999877929688,74602000,2562300,9289200.0,20942900
